date,unit_group_id,occupied_units,move_ins,move_outs,street_rate,promo,days_since_last_vacancy_spike
2025-08-22,UG-008,81,1.0,1.0,148.73,,
2025-08-22,UG-009,38,,,276.38,,
2025-08-22,UG-010,70,1.0,1.0,111.57,,
2025-08-22,UG-011,108,2.0,1.0,200.92,,
2025-08-22,UG-012,43,,,325.98,first_month_half_off,
2025-08-22,UG-013,47,1.0,1.0,119.36,,438.0
2025-08-22,UG-014,70,,2.0,229.54,,438.0
2025-08-22,UG-015,33,,1.0,264.32,,438.0
2025-08-22,UG-016,54,1.0,1.0,92.12,,351.0
2025-08-22,UG-017,91,2.0,2.0,189.32,,351.0
2025-08-22,UG-018,40,1.0,,287.8,,351.0
2025-08-22,UG-019,41,,,105.56,,
2025-08-22,UG-020,64,1.0,,217.35,,
2025-08-22,UG-021,33,,,264.07,,
2025-08-22,UG-022,59,,,131.61,,
2025-08-22,UG-023,90,1.0,1.0,186.44,,
2025-08-22,UG-024,38,3.0,3.0,381.61,first_month_free,
2025-08-22,UG-025,57,1.0,,108.49,,193.0
2025-08-22,UG-026,79,2.0,3.0,191.12,,193.0
2025-08-22,UG-027,34,,,325.04,first_month_free,193.0
2025-08-22,UG-028,64,1.0,4.0,117.24,,575.0
2025-08-22,UG-029,103,,1.0,152.24,,575.0
2025-08-22,UG-030,37,2.0,1.0,224.86,,575.0
2025-08-22,UG-031,51,,2.0,106.99,,291.0
2025-08-22,UG-032,66,2.0,1.0,156.71,,291.0
2025-08-22,UG-033,34,1.0,,326.94,,291.0
2025-08-22,UG-034,53,,1.0,97.8,,219.0
2025-08-22,UG-035,89,1.0,,239.31,,219.0
2025-08-22,UG-036,42,1.0,,270.13,,219.0
2025-08-22,UG-037,55,1.0,,100.16,,
2025-08-22,UG-038,95,,1.0,195.03,,
2025-08-22,UG-039,43,1.0,,275.48,,
2025-08-22,UG-040,68,1.0,1.0,154.06,,
2025-08-22,UG-041,102,2.0,1.0,198.12,,
2025-08-22,UG-042,45,1.0,,333.15,,
2025-08-23,UG-001,58,,,99.69,,523.0
2025-08-23,UG-002,101,1.0,2.0,176.46,,523.0
2025-08-23,UG-003,45,,1.0,219.45,,523.0
2025-08-23,UG-004,48,2.0,,117.47,,
2025-08-23,UG-005,88,1.0,,182.49,,
2025-08-23,UG-006,31,,,306.4,,
2025-08-23,UG-007,63,,1.0,82.31,,
2025-08-23,UG-008,83,2.0,,148.73,,
2025-08-23,UG-009,37,,1.0,276.38,,
2025-08-23,UG-010,70,,,111.57,,
2025-08-23,UG-011,109,1.0,,200.92,,
2025-08-23,UG-012,42,,1.0,325.98,first_month_half_off,
2025-08-23,UG-013,46,,1.0,119.36,,439.0
2025-08-23,UG-014,70,1.0,1.0,229.54,,439.0
2025-08-23,UG-015,33,,,264.32,,439.0
2025-08-23,UG-016,54,,,92.12,,352.0
2025-08-23,UG-017,91,,,189.32,,352.0
2025-08-23,UG-018,40,,,287.8,,352.0
2025-08-23,UG-019,42,1.0,,105.56,,
2025-08-23,UG-020,63,,1.0,217.35,,
2025-08-23,UG-021,35,2.0,,264.07,,
2025-08-23,UG-022,59,,,131.61,,
2025-08-23,UG-023,91,1.0,,186.44,,
2025-08-23,UG-024,39,1.0,,381.61,first_month_free,
2025-08-23,UG-025,56,,1.0,108.49,,194.0
2025-08-23,UG-026,81,2.0,,191.12,,194.0
2025-08-23,UG-027,32,,2.0,325.04,first_month_free,194.0
2025-08-23,UG-028,66,3.0,1.0,117.24,,576.0
2025-08-23,UG-029,102,,1.0,152.24,,576.0
2025-08-23,UG-030,39,2.0,,224.86,,576.0
2025-08-23,UG-031,52,2.0,1.0,106.99,,292.0
2025-08-23,UG-032,67,1.0,,156.71,,292.0
2025-08-23,UG-033,34,,,326.94,,292.0
2025-08-23,UG-034,53,,,97.8,,220.0
2025-08-23,UG-035,90,1.0,,239.31,,220.0
2025-08-23,UG-036,40,,2.0,270.13,,220.0
2025-08-23,UG-037,54,,1.0,100.16,,
2025-08-23,UG-038,95,1.0,1.0,195.03,,
2025-08-23,UG-039,44,1.0,,275.48,,
2025-08-23,UG-040,68,1.0,1.0,154.06,,
2025-08-23,UG-041,103,1.0,,198.12,,
2025-08-23,UG-042,45,,,333.15,,
2025-08-24,UG-001,59,1.0,,99.69,,524.0
2025-08-24,UG-002,103,2.0,,176.46,,524.0
2025-08-24,UG-003,46,1.0,,219.45,,524.0
2025-08-24,UG-004,46,,2.0,117.47,,
2025-08-24,UG-005,88,,,182.49,,
2025-08-24,UG-006,31,,,306.4,,
2025-08-24,UG-007,63,,,82.31,,
2025-08-24,UG-008,83,1.0,1.0,148.73,,
2025-08-24,UG-009,37,,,276.38,,
2025-08-24,UG-010,70,,,111.57,,
2025-08-24,UG-011,111,2.0,,200.92,,
2025-08-24,UG-012,42,,,325.98,first_month_half_off,
2025-08-24,UG-013,44,,2.0,119.36,,440.0
2025-08-24,UG-014,70,1.0,1.0,229.54,,440.0
2025-08-24,UG-015,32,,1.0,264.32,,440.0
2025-08-24,UG-016,56,2.0,,92.12,,353.0
2025-08-24,UG-017,91,,,189.32,,353.0
2025-08-24,UG-018,40,,,287.8,,353.0
2025-08-24,UG-019,41,,1.0,105.56,,
2025-08-24,UG-020,65,2.0,,217.35,,
2025-08-24,UG-021,36,1.0,,264.07,,
2025-08-24,UG-022,60,1.0,,131.61,,
2025-08-24,UG-023,90,,1.0,186.44,,
2025-08-24,UG-024,39,,,381.61,first_month_free,
2025-08-24,UG-025,55,,1.0,108.49,,195.0
2025-08-24,UG-026,81,,,191.12,,195.0
2025-08-24,UG-027,34,2.0,,325.04,first_month_free,195.0
2025-08-24,UG-028,66,,,117.24,,577.0
2025-08-24,UG-029,103,2.0,1.0,152.24,,577.0
2025-08-24,UG-030,38,,1.0,224.86,,577.0
2025-08-24,UG-031,53,1.0,,106.99,,293.0
2025-08-24,UG-032,67,,,156.71,,293.0
2025-08-24,UG-033,34,1.0,1.0,326.94,,293.0
2025-08-24,UG-034,53,1.0,1.0,97.8,,221.0
2025-08-24,UG-035,92,2.0,,239.31,,221.0
2025-08-24,UG-036,39,,1.0,270.13,,221.0
2025-08-24,UG-037,54,,,100.16,first_month_half_off,
2025-08-24,UG-038,93,1.0,3.0,195.03,,
2025-08-24,UG-039,43,,1.0,275.48,,
2025-08-24,UG-040,68,,,154.06,,
2025-08-24,UG-041,101,,2.0,198.12,,
2025-08-24,UG-042,45,,,333.15,,
2025-08-25,UG-001,56,,3.0,99.69,,525.0
2025-08-25,UG-002,101,,2.0,176.46,,525.0
2025-08-25,UG-003,46,3.0,3.0,219.45,,525.0
2025-08-25,UG-004,45,,1.0,119.33,,
2025-08-25,UG-005,88,1.0,1.0,182.49,,
2025-08-25,UG-006,28,,3.0,306.4,,
2025-08-25,UG-007,65,2.0,,83.09,,
2025-08-25,UG-008,83,,,150.11,,
2025-08-25,UG-009,36,,1.0,279.18,,
2025-08-25,UG-010,70,1.0,1.0,112.6,,
2025-08-25,UG-011,109,1.0,3.0,204.32,,
2025-08-25,UG-012,44,2.0,,325.98,first_month_half_off,
2025-08-25,UG-013,43,,1.0,119.36,,441.0
2025-08-25,UG-014,70,,,231.84,,441.0
2025-08-25,UG-015,31,,1.0,264.32,,441.0
2025-08-25,UG-016,56,,,92.12,,354.0
2025-08-25,UG-017,90,,1.0,189.32,,354.0
2025-08-25,UG-018,36,,4.0,287.8,,354.0
2025-08-25,UG-019,40,1.0,2.0,105.56,,
2025-08-25,UG-020,65,1.0,1.0,217.35,,
2025-08-25,UG-021,36,,,270.41,,
2025-08-25,UG-022,60,1.0,1.0,131.61,,
2025-08-25,UG-023,89,,1.0,186.44,,
2025-08-25,UG-024,39,,,381.61,first_month_free,
2025-08-25,UG-025,54,1.0,2.0,109.83,,196.0
2025-08-25,UG-026,80,,1.0,191.12,,196.0
2025-08-25,UG-027,36,2.0,,331.0,first_month_free,196.0
2025-08-25,UG-028,67,1.0,,119.19,,578.0
2025-08-25,UG-029,103,,,152.24,,578.0
2025-08-25,UG-030,38,1.0,1.0,224.86,,578.0
2025-08-25,UG-031,53,2.0,2.0,108.28,,294.0
2025-08-25,UG-032,69,2.0,,156.71,,294.0
2025-08-25,UG-033,32,,2.0,326.94,,294.0
2025-08-25,UG-034,51,,2.0,98.06,,222.0
2025-08-25,UG-035,89,,3.0,239.31,,222.0
2025-08-25,UG-036,38,,1.0,273.68,,222.0
2025-08-25,UG-037,55,1.0,,99.9,first_month_half_off,
2025-08-25,UG-038,92,1.0,2.0,195.03,,
2025-08-25,UG-039,43,1.0,1.0,275.48,,
2025-08-25,UG-040,68,,,156.36,,
2025-08-25,UG-041,100,,1.0,202.85,,
2025-08-25,UG-042,46,1.0,,338.96,,
2025-08-26,UG-001,54,,2.0,99.69,,526.0
2025-08-26,UG-002,101,,,176.46,,526.0
2025-08-26,UG-003,47,2.0,1.0,219.45,,526.0
2025-08-26,UG-004,45,,,119.33,,
2025-08-26,UG-005,86,,2.0,182.49,,
2025-08-26,UG-006,30,2.0,,306.4,,
2025-08-26,UG-007,65,,,83.09,,
2025-08-26,UG-008,83,,,150.11,,
2025-08-26,UG-009,35,,1.0,279.18,,
2025-08-26,UG-010,71,1.0,,112.6,,
2025-08-26,UG-011,110,2.0,1.0,204.32,,
2025-08-26,UG-012,46,2.0,,325.98,first_month_half_off,
2025-08-26,UG-013,44,1.0,,119.36,,442.0
2025-08-26,UG-014,68,,2.0,231.84,,442.0
2025-08-26,UG-015,31,,,264.32,,442.0
2025-08-26,UG-016,57,1.0,,92.12,,355.0
2025-08-26,UG-017,88,2.0,4.0,189.32,,355.0
2025-08-26,UG-018,34,1.0,3.0,287.8,,355.0
2025-08-26,UG-019,41,2.0,1.0,105.56,,
2025-08-26,UG-020,67,3.0,1.0,217.35,,
2025-08-26,UG-021,34,,2.0,270.41,,
2025-08-26,UG-022,61,1.0,,131.61,,
2025-08-26,UG-023,90,1.0,,186.44,,
2025-08-26,UG-024,38,,1.0,381.61,first_month_free,
2025-08-26,UG-025,53,1.0,2.0,109.83,,197.0
2025-08-26,UG-026,80,,,191.12,,197.0
2025-08-26,UG-027,39,3.0,,331.0,first_month_free,197.0
2025-08-26,UG-028,70,3.0,,119.19,,579.0
2025-08-26,UG-029,107,4.0,,152.24,,579.0
2025-08-26,UG-030,38,,,224.86,,579.0
2025-08-26,UG-031,55,3.0,1.0,108.28,,295.0
2025-08-26,UG-032,71,2.0,,156.71,,295.0
2025-08-26,UG-033,34,2.0,,326.94,,295.0
2025-08-26,UG-034,52,2.0,1.0,98.06,,223.0
2025-08-26,UG-035,91,2.0,,239.31,,223.0
2025-08-26,UG-036,40,2.0,,273.68,,223.0
2025-08-26,UG-037,52,,3.0,99.9,first_month_half_off,
2025-08-26,UG-038,91,,1.0,195.03,,
2025-08-26,UG-039,42,,1.0,275.48,,
2025-08-26,UG-040,64,,4.0,156.36,,
2025-08-26,UG-041,102,3.0,1.0,202.85,,
2025-08-26,UG-042,45,,1.0,338.96,,
2025-08-27,UG-001,55,2.0,1.0,99.69,,527.0
2025-08-27,UG-002,100,,1.0,176.46,,527.0
2025-08-27,UG-003,47,1.0,1.0,219.45,,527.0
2025-08-27,UG-004,49,4.0,,119.33,,
2025-08-27,UG-005,88,2.0,,182.49,,
2025-08-27,UG-006,31,2.0,1.0,306.4,,
2025-08-27,UG-007,65,1.0,1.0,83.09,,
2025-08-27,UG-008,83,,,150.11,,
2025-08-27,UG-009,35,,,279.18,,
2025-08-27,UG-010,71,1.0,1.0,112.6,,
2025-08-27,UG-011,108,1.0,3.0,204.32,,
2025-08-27,UG-012,46,1.0,1.0,325.98,first_month_half_off,
2025-08-27,UG-013,48,4.0,,119.36,,443.0
2025-08-27,UG-014,67,,1.0,231.84,,443.0
2025-08-27,UG-015,32,2.0,1.0,264.32,,443.0
2025-08-27,UG-016,57,1.0,1.0,92.12,,356.0
2025-08-27,UG-017,88,,,189.32,,356.0
2025-08-27,UG-018,34,,,287.8,,356.0
2025-08-27,UG-019,42,1.0,,105.56,,
2025-08-27,UG-020,67,1.0,1.0,217.35,,
2025-08-27,UG-021,36,2.0,,270.41,,
2025-08-27,UG-022,62,1.0,,131.61,,
2025-08-27,UG-023,88,1.0,3.0,186.44,,
2025-08-27,UG-024,38,,,381.61,first_month_free,
2025-08-27,UG-025,53,1.0,1.0,109.83,,198.0
2025-08-27,UG-026,78,,2.0,191.12,,198.0
2025-08-27,UG-027,37,,2.0,331.0,first_month_free,198.0
2025-08-27,UG-028,70,,,119.19,,580.0
2025-08-27,UG-029,110,3.0,,152.24,,580.0
2025-08-27,UG-030,39,2.0,1.0,224.86,,580.0
2025-08-27,UG-031,55,1.0,1.0,108.28,,296.0
2025-08-27,UG-032,71,,,156.71,,296.0
2025-08-27,UG-033,35,1.0,,326.94,,296.0
2025-08-27,UG-034,54,2.0,,98.06,,224.0
2025-08-27,UG-035,91,1.0,1.0,239.31,,224.0
2025-08-27,UG-036,41,1.0,,273.68,,224.0
2025-08-27,UG-037,52,,,99.9,first_month_half_off,
2025-08-27,UG-038,92,1.0,,195.03,,
2025-08-27,UG-039,41,1.0,2.0,275.48,,
2025-08-27,UG-040,65,1.0,,156.36,,
2025-08-27,UG-041,104,4.0,2.0,202.85,,
2025-08-27,UG-042,46,1.0,,338.96,,
2025-08-28,UG-001,56,1.0,,99.69,,528.0
2025-08-28,UG-002,98,,2.0,176.46,,528.0
2025-08-28,UG-003,46,1.0,2.0,219.45,,528.0
2025-08-28,UG-004,45,,4.0,119.33,,
2025-08-28,UG-005,89,1.0,,182.49,,
2025-08-28,UG-006,31,,,306.4,,
2025-08-28,UG-007,65,2.0,2.0,83.09,,
2025-08-28,UG-008,86,3.0,,150.11,,
2025-08-28,UG-009,34,,1.0,279.18,,
2025-08-28,UG-010,71,1.0,1.0,112.6,,
2025-08-28,UG-011,111,4.0,1.0,204.32,,
2025-08-28,UG-012,46,,,325.98,first_month_half_off,
2025-08-28,UG-013,46,1.0,3.0,119.36,,444.0
2025-08-28,UG-014,66,,1.0,231.84,,444.0
2025-08-28,UG-015,31,2.0,3.0,264.32,,444.0
2025-08-28,UG-016,57,,,92.12,,357.0
2025-08-28,UG-017,90,2.0,,189.32,,357.0
2025-08-28,UG-018,31,,3.0,287.8,,357.0
2025-08-28,UG-019,43,1.0,,105.56,,
2025-08-28,UG-020,69,2.0,,217.35,,
2025-08-28,UG-021,37,1.0,,270.41,,
2025-08-28,UG-022,62,,,131.61,,
2025-08-28,UG-023,88,,,186.44,,
2025-08-28,UG-024,38,,,381.61,first_month_free,
2025-08-28,UG-025,51,,2.0,109.83,,199.0
2025-08-28,UG-026,77,,1.0,191.12,,199.0
2025-08-28,UG-027,36,,1.0,331.0,first_month_free,199.0
2025-08-28,UG-028,71,1.0,,119.19,,581.0
2025-08-28,UG-029,106,,4.0,152.24,,581.0
2025-08-28,UG-030,39,,,224.86,,581.0
2025-08-28,UG-031,54,,1.0,108.28,,297.0
2025-08-28,UG-032,72,1.0,,156.71,,297.0
2025-08-28,UG-033,36,1.0,,326.94,,297.0
2025-08-28,UG-034,53,1.0,2.0,98.06,,225.0
2025-08-28,UG-035,92,1.0,,239.31,,225.0
2025-08-28,UG-036,43,3.0,1.0,273.68,,225.0
2025-08-28,UG-037,52,1.0,1.0,99.9,first_month_half_off,
2025-08-28,UG-038,95,3.0,,195.03,,
2025-08-28,UG-039,41,,,275.48,,
2025-08-28,UG-040,65,1.0,1.0,156.36,,
2025-08-28,UG-041,104,,,202.85,,
2025-08-28,UG-042,46,1.0,1.0,338.96,,
2025-08-29,UG-001,56,1.0,1.0,99.69,,529.0
2025-08-29,UG-002,97,1.0,2.0,176.46,,529.0
2025-08-29,UG-003,47,1.0,,219.45,,529.0
2025-08-29,UG-004,45,,,119.33,,
2025-08-29,UG-005,89,1.0,1.0,182.49,,
2025-08-29,UG-006,29,1.0,3.0,306.4,,
2025-08-29,UG-007,64,,1.0,83.09,,
2025-08-29,UG-008,87,2.0,1.0,150.11,,
2025-08-29,UG-009,33,2.0,3.0,279.18,,
2025-08-29,UG-010,71,,,112.6,,
2025-08-29,UG-011,111,,,204.32,,
2025-08-29,UG-012,45,,1.0,325.98,first_month_half_off,
2025-08-29,UG-013,45,,1.0,119.36,,445.0
2025-08-29,UG-014,64,1.0,3.0,231.84,,445.0
2025-08-29,UG-015,31,,,264.32,,445.0
2025-08-29,UG-016,56,,1.0,92.12,,358.0
2025-08-29,UG-017,89,,1.0,189.32,,358.0
2025-08-29,UG-018,30,,1.0,287.8,,358.0
2025-08-29,UG-019,42,1.0,2.0,105.56,,
2025-08-29,UG-020,68,,1.0,217.35,,
2025-08-29,UG-021,37,,,270.41,,
2025-08-29,UG-022,62,1.0,1.0,131.61,,
2025-08-29,UG-023,89,3.0,2.0,186.44,,
2025-08-29,UG-024,38,1.0,1.0,381.61,first_month_free,
2025-08-29,UG-025,53,2.0,,109.83,,200.0
2025-08-29,UG-026,77,1.0,1.0,191.12,,200.0
2025-08-29,UG-027,38,2.0,,331.0,first_month_free,200.0
2025-08-29,UG-028,72,2.0,1.0,119.19,,582.0
2025-08-29,UG-029,106,1.0,1.0,152.24,,582.0
2025-08-29,UG-030,40,1.0,,224.86,,582.0
2025-08-29,UG-031,54,,,108.28,,298.0
2025-08-29,UG-032,70,,2.0,156.71,,298.0
2025-08-29,UG-033,36,,,326.94,,298.0
2025-08-29,UG-034,56,3.0,,98.06,,226.0
2025-08-29,UG-035,93,2.0,1.0,239.31,,226.0
2025-08-29,UG-036,42,,1.0,273.68,,226.0
2025-08-29,UG-037,51,1.0,2.0,99.9,first_month_half_off,
2025-08-29,UG-038,96,1.0,,195.03,,
2025-08-29,UG-039,39,,2.0,275.48,,
2025-08-29,UG-040,67,3.0,1.0,156.36,,
2025-08-29,UG-041,103,,1.0,202.85,,
2025-08-29,UG-042,46,,,338.96,,
2025-08-30,UG-001,56,,,99.69,,530.0
2025-08-30,UG-002,95,,2.0,176.46,,530.0
2025-08-30,UG-003,47,,,219.45,,530.0
2025-08-30,UG-004,45,,,119.33,,
2025-08-30,UG-005,89,,,182.49,,
2025-08-30,UG-006,30,1.0,,306.4,,
2025-08-30,UG-007,64,1.0,1.0,83.09,,
2025-08-30,UG-008,87,1.0,1.0,150.11,,
2025-08-30,UG-009,34,1.0,,279.18,,
2025-08-30,UG-010,72,2.0,1.0,112.6,,
2025-08-30,UG-011,111,1.0,1.0,204.32,,
2025-08-30,UG-012,44,,1.0,325.98,first_month_half_off,
2025-08-30,UG-013,45,1.0,1.0,119.36,,446.0
2025-08-30,UG-014,63,,1.0,231.84,,446.0
2025-08-30,UG-015,30,,1.0,264.32,,446.0
2025-08-30,UG-016,55,,1.0,92.12,,359.0
2025-08-30,UG-017,88,,1.0,189.32,,359.0
2025-08-30,UG-018,30,,,287.8,,359.0
2025-08-30,UG-019,42,,,105.56,,
2025-08-30,UG-020,66,,2.0,217.35,,
2025-08-30,UG-021,38,1.0,,270.41,,
2025-08-30,UG-022,61,,1.0,131.61,,
2025-08-30,UG-023,90,1.0,,186.44,,
2025-08-30,UG-024,37,,1.0,381.61,first_month_free,
2025-08-30,UG-025,54,1.0,,109.83,,201.0
2025-08-30,UG-026,77,,,191.12,,201.0
2025-08-30,UG-027,39,1.0,,331.0,first_month_free,201.0
2025-08-30,UG-028,73,1.0,,119.19,,583.0
2025-08-30,UG-029,105,,1.0,152.24,,583.0
2025-08-30,UG-030,39,,1.0,224.86,,583.0
2025-08-30,UG-031,54,,,108.28,,299.0
2025-08-30,UG-032,70,,,156.71,,299.0
2025-08-30,UG-033,36,,,326.94,,299.0
2025-08-30,UG-034,56,1.0,1.0,98.06,,227.0
2025-08-30,UG-035,93,,,239.31,,227.0
2025-08-30,UG-036,42,,,273.68,,227.0
2025-08-30,UG-037,52,1.0,,99.9,first_month_half_off,
2025-08-30,UG-038,96,,,195.03,,
2025-08-30,UG-039,39,,,275.48,,
2025-08-30,UG-040,70,4.0,1.0,156.36,,
2025-08-30,UG-041,103,1.0,1.0,202.85,,
2025-08-30,UG-042,47,1.0,,338.96,,
2025-08-31,UG-001,56,1.0,1.0,99.69,,531.0
2025-08-31,UG-002,96,1.0,,176.46,,531.0
2025-08-31,UG-003,45,,2.0,219.45,,531.0
2025-08-31,UG-004,46,1.0,,119.33,,
2025-08-31,UG-005,86,,3.0,182.49,,
2025-08-31,UG-006,31,1.0,,306.4,,
2025-08-31,UG-007,65,1.0,,83.09,,
2025-08-31,UG-008,87,2.0,2.0,150.11,,
2025-08-31,UG-009,35,2.0,1.0,279.18,,
2025-08-31,UG-010,72,,,112.6,,
2025-08-31,UG-011,110,,1.0,204.32,,
2025-08-31,UG-012,43,,1.0,325.98,first_month_half_off,
2025-08-31,UG-013,45,1.0,1.0,119.36,,447.0
2025-08-31,UG-014,63,,,231.84,,447.0
2025-08-31,UG-015,31,1.0,,264.32,,447.0
2025-08-31,UG-016,55,,,92.12,,360.0
2025-08-31,UG-017,89,1.0,,189.32,,360.0
2025-08-31,UG-018,31,1.0,,287.8,,360.0
2025-08-31,UG-019,43,2.0,1.0,105.56,,
2025-08-31,UG-020,67,1.0,,217.35,,
2025-08-31,UG-021,38,,,270.41,,
2025-08-31,UG-022,61,,,131.61,,
2025-08-31,UG-023,90,1.0,1.0,186.44,,
2025-08-31,UG-024,36,,1.0,381.61,first_month_free,
2025-08-31,UG-025,53,,1.0,109.83,,202.0
2025-08-31,UG-026,76,,1.0,191.12,,202.0
2025-08-31,UG-027,39,,,331.0,first_month_free,202.0
2025-08-31,UG-028,74,1.0,,119.19,,584.0
2025-08-31,UG-029,106,1.0,,152.24,,584.0
2025-08-31,UG-030,39,,,224.86,,584.0
2025-08-31,UG-031,54,1.0,1.0,108.28,,300.0
2025-08-31,UG-032,70,,,156.71,,300.0
2025-08-31,UG-033,36,,,326.94,,300.0
2025-08-31,UG-034,57,1.0,,98.06,,228.0
2025-08-31,UG-035,92,,1.0,239.31,,228.0
2025-08-31,UG-036,40,,2.0,273.68,,228.0
2025-08-31,UG-037,51,,1.0,99.9,first_month_half_off,
2025-08-31,UG-038,96,1.0,1.0,195.03,,
2025-08-31,UG-039,40,2.0,1.0,275.48,,
2025-08-31,UG-040,70,,,156.36,,
2025-08-31,UG-041,105,2.0,,202.85,,
2025-08-31,UG-042,47,,,338.96,,
2025-09-01,UG-001,57,2.0,1.0,98.86,,532.0
2025-09-01,UG-002,96,2.0,2.0,180.51,,532.0
2025-09-01,UG-003,44,,1.0,224.49,,532.0
2025-09-01,UG-004,46,1.0,1.0,121.89,,
2025-09-01,UG-005,89,4.0,1.0,186.24,,
2025-09-01,UG-006,30,,1.0,306.4,,
2025-09-01,UG-007,65,,,84.89,,
2025-09-01,UG-008,89,2.0,,150.11,,
2025-09-01,UG-009,35,,,284.82,,
2025-09-01,UG-010,74,2.0,,114.31,,
2025-09-01,UG-011,109,1.0,2.0,208.0,,
2025-09-01,UG-012,43,1.0,1.0,327.68,first_month_half_off,
2025-09-01,UG-013,44,,1.0,118.24,,448.0
2025-09-01,UG-014,62,1.0,2.0,229.64,,448.0
2025-09-01,UG-015,31,,,267.12,,448.0
2025-09-01,UG-016,55,2.0,2.0,92.12,,361.0
2025-09-01,UG-017,90,1.0,,193.07,,361.0
2025-09-01,UG-018,32,1.0,,287.8,,361.0
2025-09-01,UG-019,42,,1.0,105.56,,
2025-09-01,UG-020,68,1.0,,219.85,,
2025-09-01,UG-021,36,,2.0,273.36,,
2025-09-01,UG-022,61,,,131.61,,
2025-09-01,UG-023,93,3.0,,186.44,,
2025-09-01,UG-024,37,1.0,,385.49,first_month_free,
2025-09-01,UG-025,54,1.0,,112.51,,203.0
2025-09-01,UG-026,74,,2.0,192.09,,203.0
2025-09-01,UG-027,40,2.0,1.0,335.88,first_month_free,203.0
2025-09-01,UG-028,74,2.0,2.0,120.8,,585.0
2025-09-01,UG-029,106,,,152.24,,585.0
2025-09-01,UG-030,39,1.0,1.0,227.07,,585.0
2025-09-01,UG-031,55,2.0,1.0,110.39,,301.0
2025-09-01,UG-032,69,,1.0,158.8,,301.0
2025-09-01,UG-033,36,,,332.99,,301.0
2025-09-01,UG-034,56,,1.0,99.63,,229.0
2025-09-01,UG-035,92,2.0,2.0,239.31,,229.0
2025-09-01,UG-036,40,,,273.68,,229.0
2025-09-01,UG-037,51,2.0,2.0,99.06,first_month_half_off,
2025-09-01,UG-038,94,1.0,3.0,195.03,,
2025-09-01,UG-039,40,,,275.48,,
2025-09-01,UG-040,71,2.0,1.0,158.33,,
2025-09-01,UG-041,104,,1.0,202.85,,
2025-09-01,UG-042,45,,2.0,338.96,,
2025-09-02,UG-001,59,3.0,1.0,98.86,,533.0
2025-09-02,UG-002,94,1.0,3.0,180.51,,533.0
2025-09-02,UG-003,44,1.0,1.0,224.49,,533.0
2025-09-02,UG-004,44,1.0,3.0,121.89,,
2025-09-02,UG-005,89,,,186.24,,
2025-09-02,UG-006,33,3.0,,306.4,,
2025-09-02,UG-007,64,,1.0,84.89,,
2025-09-02,UG-008,89,,,150.11,,
2025-09-02,UG-009,35,1.0,1.0,284.82,,
2025-09-02,UG-010,73,,1.0,114.31,,
2025-09-02,UG-011,110,1.0,,208.0,,
2025-09-02,UG-012,42,,1.0,327.68,first_month_half_off,
2025-09-02,UG-013,44,,,118.24,,449.0
2025-09-02,UG-014,64,2.0,,229.64,,449.0
2025-09-02,UG-015,30,,1.0,267.12,,449.0
2025-09-02,UG-016,57,3.0,1.0,92.12,,362.0
2025-09-02,UG-017,91,2.0,1.0,193.07,,362.0
2025-09-02,UG-018,31,,1.0,287.8,,362.0
2025-09-02,UG-019,42,,,105.56,,
2025-09-02,UG-020,68,,,219.85,,
2025-09-02,UG-021,38,2.0,,273.36,,
2025-09-02,UG-022,60,,1.0,131.61,,
2025-09-02,UG-023,93,1.0,1.0,186.44,,
2025-09-02,UG-024,38,2.0,1.0,385.49,first_month_free,
2025-09-02,UG-025,53,,1.0,112.51,,204.0
2025-09-02,UG-026,73,2.0,3.0,192.09,,204.0
2025-09-02,UG-027,41,1.0,,335.88,first_month_free,204.0
2025-09-02,UG-028,73,1.0,2.0,120.8,,586.0
2025-09-02,UG-029,109,4.0,1.0,152.24,,586.0
2025-09-02,UG-030,39,3.0,3.0,227.07,,586.0
2025-09-02,UG-031,55,,,110.39,,302.0
2025-09-02,UG-032,68,,1.0,158.8,,302.0
2025-09-02,UG-033,36,,,332.99,,302.0
2025-09-02,UG-034,56,1.0,1.0,99.63,,230.0
2025-09-02,UG-035,95,4.0,1.0,239.31,,230.0
2025-09-02,UG-036,39,,1.0,273.68,,230.0
2025-09-02,UG-037,52,1.0,,99.06,first_month_half_off,
2025-09-02,UG-038,92,,2.0,195.03,,
2025-09-02,UG-039,40,1.0,1.0,275.48,,
2025-09-02,UG-040,71,,,158.33,,
2025-09-02,UG-041,105,2.0,1.0,202.85,,
2025-09-02,UG-042,45,1.0,1.0,338.96,,
2025-09-03,UG-001,60,1.0,,98.86,,534.0
2025-09-03,UG-002,95,2.0,1.0,180.51,,534.0
2025-09-03,UG-003,45,1.0,,224.49,,534.0
2025-09-03,UG-004,44,,,121.89,,
2025-09-03,UG-005,88,,1.0,186.24,,
2025-09-03,UG-006,33,,,306.4,,
2025-09-03,UG-007,63,2.0,3.0,84.89,,
2025-09-03,UG-008,90,2.0,1.0,150.11,,
2025-09-03,UG-009,35,1.0,1.0,284.82,,
2025-09-03,UG-010,73,,,114.31,,
2025-09-03,UG-011,110,1.0,1.0,208.0,,
2025-09-03,UG-012,43,1.0,,327.68,first_month_half_off,
2025-09-03,UG-013,44,,,118.24,,450.0
2025-09-03,UG-014,66,2.0,,229.64,,450.0
2025-09-03,UG-015,30,,,267.12,,450.0
